streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,description,price,priceCurrency,property-beds,property-baths,property-sqft,Acreage,Air Conditioning,Year Built,Area,Basement,Bath,Full Bathrooms,Half Bathrooms,Bedroom,Bonus Room,Breakfast,Contract Conditions,Cooling,Den,Property Details,Dining Room,Driveway,Exterior,Exterior Features,Family Room,Features,Fees,Finished Basement,Fireplace,Fireplaces,Formal Dining,Foundation,Foyer,Gallery,Game Room,Garage,Garage Spaces,Garage Type,Great Room,Heating,Heating Source,Home Features,Interior Features,Kitchen,Last Updated,Laundry Room,Date Listed,Listing ID,Living Room,Lot Size,Master Bath,Master Bedroom,Master Bedroom First Floor,Media Room,MLS® #,Model Type,Mortgage Calculator,Neighbourhood Features,N/A,Occupancy,Office/Den,Other,Ownership Type,Parking Spaces,Partial Bathroom,Pet Policy,Pool,Property Tax,Property Type,Roof,Room Details,Rooms,School District,See more details,See less details,Sewer,Square Footage,Status,Stories,Style,Subdivision,Tax Year,Total Acres,Transaction Type,Type,Utility Room,Waterfront,Waterview,Yes,Heating Fuel,Heating/Cooling,Basement Description,Basement Details,Basement Development,Basement Type,Basement Walls,Fireplace Description,Fireplace Fuel,Fireplace Location,Fireplace Type,Fireplace Y/N,Parking,Parking Description,Parking Surface,Parking Types,Garage Capacity,Garage Description,Garage/Carport,Exterior Finish,Pool Features,Pool YN,Roofing,Roofing Description,Lease,Lease Requirements,Lease Term,Architecture,Year Built Description,Year Built Source,Approx Age,Location,Ownership,Pets Allowed,Levels,SqFT Range,Inclusions,Appliances,Exclusions,Electric,Electric Available,Ensuite,Family Room Level,Floor Location,Fuel,Fuel Type,Furnace,Furnished,Gas,Gas Available,Hot Water,Interior,Interior Layout,Interior Maintenance/Repairs Paid By,Laundry,Laundry Description,Laundry Location,LaundryFeatures,Natural Gas,Number Of Fireplaces,Plumbing,Power,Power Source,Smoke Detector(s),Master Description,Br Description,2nd Br Description,3rd Br Description,4th Br Description,5th Br Description,Pantry Description,Foyer Description,Dining Description,Living Description,Kitchen Description,Sitting Description,Den Description,Family Description,Bathroom Description,Office Description,Rec Description,Breakfast Description,Workshop description,Tandem Description,Sunroom Description,Study Description,Solarium Description,Powder Room Description,Play Description,Nursery Description,Mudroom Description,Media/Ent Description,Library Description,Great Room Description,Games Description,Furnace Description,Exercise Description,Dinning Description,Common Room Description,Cold/Cant Description,Locker,Locker Description,Heating Fuels,Flooring,HVAC,Waterfront Features,Waterfront YN,Access,Access Road,Building Style,Building Type,Buildings,Bush,Carport,Construction,Construction Materials,Construction Type,Covered Parking,Direction Facing,District,Exposure,Extra Structures,Fence,Fencing,Fronting On,Frontage,Gated,Loading Dock,Loading Info,Major Area,Out Buildings,Outdoor Area,Patio,Present Structures,Rear Exposure,Road,Road Between Waterfront And Home,Site Description,Site Influence,Site Influences,Site Information,Soil,Sprinklers,Storm Sewage Drain,Association Amenities,Balcony,Acreage Range,Exterior Build,Lot Description,Lot Shape,Lock Box,Security Features,Tenant Pays,Owner Pays,Rent Includes,Assessed Fees,Association Fee Frequency,Telephone Service,TV Service,Utilities,Utilities Included,Utility Description,Waste,Water,Water Heater,Water Heater Location,Water Heating Paid By,Water Paid By,Water Purifier,Water Service,Water Softener,Water Source,Water Treatment,Water Type,Common Interest,Business Type,Commercial Type,Complex,Condo Management,Condo Name,Current Use,Disclosures/Documents,Documents On File,Dues Frequency,Electric (amps),Electric (volts),Electric Paid By,Escape Clause,Farm,Farm Type,Fee Frequency,Fee Includes,Financing,For Sale or Lease,FP Fuel,Franchise,Grade Level Entry Y/N,HOA Includes,HOA Pay Schedule,HOA Terms,Income Property,Insurance Paid By,Lease Includes,Maintenance Paid By,Management,Mobile Home Type,Nearest Town,Occupied By,Percolation Test,Possession,Present Use,Price Type,Property Sub Type,Property Subtype,Property Type Detail,Quarter,Range,Recreation,Rental Type,Residence,Restrictions,Restrictions/Covenants,Sale Rent,Sale Terms,Sale Type,SaleOrRent,Showing Instructions,Soil Test,Sub Property Type,Sub Type,Survey Available,Taxes Paid By,Terms,Title,Parking Features,Fireplace Features,Board,Foundation/Basement,Rental Equipment,Sign,Condo Management Firm,Condo Fees Include,Condo Fees Assessed Y/N,Bare Land YN,Condo Fees,Distance To High School,Drinking Water Y/N,Distance To Town,Distance To Elementary School,Community Name,Amenities,Structure,Surface Water,Utilities Available,Ensuite 4-Piece Level,Storage Room Level,Age Description,Bath 2-Piece Level,Bath 3-Piece Level,Foyer Level,Bath 4-Piece Level,Bedroom Level,Walk In Closet Level,Sewer Type,Last Change Type,Kitchen Level,Dwelling Type,Primary Bedrm Level,Assoc,Living Room Level,Recreation Room Level,Dining Room Level,Laundry Room Level,Rental Features,Assoc/Maint Fee Per,Living Area,Zoning,Architectural Style,Lot Features,Maintenance,Water/Sewer,Double,Land Features,MLS,Sub Area,Building Features,Lease Type,Municipality,Community Features,Elevator,MLS Area Minor,View,Foundation Details,SqFt Range,Building Area Source,Buyer Agent Designation,Lot Measurement,Lot Size Source,Topography,Current Financing
"172 Brosseau Crescent, Fort McMurray, AB T9K2G7",Fort McMurray,AB,T9K2G7,56.745204,-111.454718,"RENOVATIONS COMPLETE! Over 8000 sq/ft LOT! Welcome to 172 Brosseau Cres.  This beautifully renovated single-family residence offers the perfect blend of modern amenities and classic charm. With 4 spacious bedrooms and 2.5 bathrooms, this 1975 sq. ft. (above grade) home provides ample space for families of all sizes. On the main floor this home offers not one but two large living rooms both providing loads of natural light, one living room has a tiled surrounded wood fireplace and surround sound speakers. The renovated kitchen has ample counter and cabinet space, an incredible linear window that gives you a view of the entire backyard, newer appliances, and an eat up bar.  The main level also offers a spacious office and laundry room. The 2nd level offers 3 bedrooms including the primary bedroom which has a renovated en suite bathroom with in-floor heat, a beautiful stand up shower with body jet system, a heat light, and built in cabinetry that surround mirror. The 2nd level also offers a 4PCE main bathroom which has also been renovated.  The fully developed basement comes with a large rec room, the 4th bedroom, 2 large storage rooms, and a roughed in bathroom that comes with materials. Last but not least this home comes with a double attached heated garage, and a large fenced back yard.  Nestled in the sought-after B Streets, this home is conveniently located near schools, parks, and shopping, ensuring you have everything you need just a short drive or walk away. Upgrades for this homes includes WINDOWS (2007), FURNACE (2017,) A/C (2017), SHINGLES (2017), PRIMARY EN SUITE (2022), KITCHEN (2006), HWT IS A 2004 BUT SAT IN STORAGE FOR 14 YEARS BEFORE BEING INSTALLED IN 2018, LIVING ROOM SLIDING DOOR (2007),  22ft X 14ft back deck (2024), KITCHEN COUNTER TOPS (2017). Call now for your personal showing. ",659900.0,CAD,4,3,"1,975",0.19,,,,"[""Finished"", ""Full""]",,,,,,,,,,,,,"[""Private Entrance""]","[""Private Entrance""]",,"[""220 Volt Wiring"", ""Concrete Driveway"", ""Double Garage Attached"", ""Driveway"", ""Garage Door Opener"", ""Heated Garage""]",,,"[""Living Room"", ""Tile"", ""Wood Burning""]",,,,,,,Yes,,,,"[""Electric"", ""Forced Air"", ""Natural Gas""]",,,,,,,,,,,,,,,A2184276,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,,"1,975 SQFT",,,,Timberlea,,,,Single Family,,,,,,,,,,,,,,,,,"[""220 Volt Wiring"", ""Concrete Driveway"", ""Double Garage Attached"", ""Driveway"", ""Garage Door Opener"", ""Heated Garage""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Laminate"", ""Tile""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""220 Volt Wiring"", ""Concrete Driveway"", ""Double Garage Attached"", ""Driveway"", ""Garage Door Opener"", ""Heated Garage""]","[""Living Room"", ""Tile"", ""Wood Burning""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2184276,,,,,,,,,,,,,,,,
"5231 44 STREET, Fort Nelson, BC V0C1R0",Fort Nelson,BC,V0C1R0,58.8073046,-122.6852534,"This versatile duplex offers the perfect blend of move-in ready and customization potential! One side has been fully reno'd with modern finishes throughout, while the other has some potential for sweat equity. Both units feature 2 bedrooms, 1 bath, and come fully equipped with all major appliances. The private backyard features a firepit for cozy evenings and a storage shed for convenience. Enjoy having no rear neighbors as this property backs onto a schoolyard. Exterior updates include vinyl siding, windows, and decks—providing great curb appeal and low maintenance. The front yard is fenced and there is ample parking. Whether you're looking for a home to live in while making an income, or you want to pick up a rental property while prices are great, this one is definitely worth a look! (id:38686)",169900.0,CAD,4,2,"1,650",0.23,,,,"[""None""]",,,,,,,,,,,,,"[""Vinyl siding""]","[""Vinyl siding""]",,"[""Open"", ""RV""]",,,[],,,,,,,,,,,"[""Forced air"", ""Natural gas""]",,,,,,,,,,,,,,,R2951249,,,,,,,,,,,,,N/A,MultiFamily,"[""Asphalt shingle"", ""Conventional""]",,,,,,[],"1,650 SQFT",,,,,,,,MultiFamily,,,,,,,,,,,,,,,,,"[""Open"", ""RV""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Open"", ""RV""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2951249,,,,,,,,,,,,,,,,
"12293 BIRCH AVENUE, Fort St. John, BC V1J8A5",Fort St. John,BC,V1J8A5,56.2396957,-120.8995893," * PREC - Personal Real Estate Corporation. Discover your dream home in the central Grande Haven area, minutes from town on half an acre. This bungalow with a basement offers 4 spacious bedrooms, 3 bathrooms, & 2 cozy fireplaces, one on each level. The primary bedroom includes an ensuite, while the basement provides flexible extra living space. Utilize as a suite or as a second kitchen. Beautiful wooden finishes flow to a large covered deck with striking beams, perfect for gatherings. Two detached garages add incredible value: one with covered access from the house 16' x 26', & a massive 38' x 38' garage ideal for vehicles, equipment, or a workshop. Located in the coveted Ma Murray catchment, this property is perfect for move-up or relocation buyers seeking space & convenience. Don’t miss this opportunity to elevate your lifestyle! (id:38686)",559900.0,CAD,4,3,"2,306",0.50,,,,"[""Finished"", ""Full""]",,,,,,,,,,,,,"[""Composite Siding""]","[""Composite Siding""]",,"[""Garage"", ""Garage"", ""Open""]",,,Yes,,,,,,,,,,,"[""Forced air"", ""Natural gas""]",,,,,,,,,,,,,,,R2951192,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt shingle"", ""Conventional""]",,,,,,[],"2,306 SQFT",,,,,,,,Single Family,,,,,,,,,,,,,,,,,"[""Garage"", ""Garage"", ""Open""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Garage"", ""Garage"", ""Open""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2951192,,,,,,,,,,,,,,,,
"103447 RGE RD 180, Rural Mackenzie County, AB T0H2H0",Rural Mackenzie County,AB,T0H2H0,57.97151231,-116.81577707,"
This quarter section of land offers an excellent opportunity for those looking to embrace the farming lifestyle. The property features a fully serviced yard site with a comfortable and well-maintained residence boasting 3 bedrooms, 2 bathrooms, and many recent updates for modern living. The yard is beautifully established with planted trees, a dugout for water, and a well established yard site Possibility to subdivide acreage if you so desire. Located in a productive farming area, the land is ideally situated just a mile up the road from Blue Hills Community School, making it a convenient and desirable location. Don’t miss this chance to turn your farming dreams into reality!",985000.0,CAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2184169,,,,,,,,,,,,,N/A,Agricultural,,,,,,,,,,,,NONE,,,,Agricultural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2184169,,,,,,,,,,,,,,,,
"10, 401 Sparrow Hawk Drive, Fort McMurray, AB T9K 2Y2",Fort McMurray,AB,T9K 2Y2,56.753155,-111.42521," LOOKING FOR AN UPSCALE TOWNHOME WITH ONE OF THE LOWEST CONDO FEES IN THE CITY?  This spacious townhome is PERFECT for the savvy buyer!  SEPARATE ENTRANCE to a fully developed basement, with huge family room, laundry hook ups, bathroom and bedroom.  The main floor greets you with Upscale finishing, a cozy gas fireplace in the living room, open concept kitchen/dining and a half bath off the back entrance leading to the backyard, and single detached heated garage! The kitchen is a chef's dream with eat up island, granite countertops, lots of cabinetry.  Imagine the family hanging out around the kitchen island while the chef of the family cooks your favorite meal.  The second floor features the convenience of stackable laundry, 2 more full bathrooms, with the primary bedroom having its own ensuite bath and walk in closet.  All the bedrooms are a good size and PERFECT for kids or guests!  So many things to LOVE about this home, especially the location nestled within walking distance to Tim Hortons, Schools, Shopping and bus route.  ACT FAST! This one is sure to go quick!  Property sold as is where is without any seller's warranties or representations.  ",359900.0,CAD,4,4,"1,602",0.06,,,,,,,,,,,,,,,,,None,None,,"Alley Access, Heated Garage, On Street, Plug-In, Single Garage Detached",,,"Gas, Living Room",,,,,,,Yes,,,,"Forced Air, Natural Gas",,,,,,,,,,,,,,,A2184181,,,,,,,,,,,,,N/A,Townhome,Asphalt Shingle,,,,,,Public Sewer,"1,602 SQFT",,,,Eagle Ridge,,,,Townhome,,,,,,,,,,,,,,,,,"Alley Access, Heated Garage, On Street, Plug-In, Single Garage Detached",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carpet, Ceramic Tile, Hardwood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alley Access, Heated Garage, On Street, Plug-In, Single Garage Detached","Gas, Living Room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2184181,,,,,,,,,,,,,,,,
"138 10104 114A AVENUE, Fort St. John, BC V1J8K6",Fort St. John,BC,V1J8K6,56.2608254205319,-120.8493427,"Step into the ultimate blend of convenience and style. With three spacious bedrooms, you'll have room for your family and guests, while the three bathrooms ensure everyone's comfort and privacy. The open living area on the main floor flows seamlessly, leading to a balcony where you can enjoy your morning coffee or unwind in the evening. One of the standout features of this townhome is the unfinished basement. Windows flood the space with natural light and roughed-in plumbing for an additional bathroom creates a blank canvas waiting for a personal touch to suit your needs. Best of all, say goodbye to yard maintenance, giving you more time to enjoy what you love. Don't miss the chance to make this modern oasis your new home and experience the effortless charm of this townhome for yourself. (id:38686)",350000.0,CAD,3,3,"1,363",,,,,,,,,,,,,,,,,,[],[],,"[""Garage""]",,,[],,,,,,,,,,,"[""Forced air""]",,,,,,,,,,,,,,,R2951102,,,,,,,,,,,,,N/A,Condo,,,,,,,[],"1,363 SQFT",,,,,,,,Condo,,,,,,,,,,,,,,,,,"[""Garage""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Garage""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2951102,,,,,,,,,,,,,,,,
"108 AVENUE 102 STREET, Fairview, AB T0H 1L0",Fairview,AB,T0H 1L0,56.07253103,-118.36895164,23 lots in total are for sale in subdivision. Prices vary dependent on lot size. Lots can be purchased individually or in multiple packages. Great investment to build single family homes or multiunit homes. Multiunit homes will require rezoning from R1 to R3. Great investment in a vibrant town where a shortage of new houses and rental units exist. GST is applicable.,49990.0,CAD,N/A,0,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2183973,,,,,,,,,,,,,N/A,Single Family,,,,,,,,,,,,NONE,,,,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2183973,,,,,,,,,,,,,,,,
"106 Grant Way, Fort McMurray, AB T9H 5J2",Fort McMurray,AB,T9H 5J2,56.674665,-111.339736,"Welcome to 106 Grant Way, a beautifully updated and move-in-ready home that’s perfect for families, pet owners or simply those seeking an active outdoor lifestyle. Backing directly onto a school field and steps away from outdoor trails, this property combines the convenience of many amenities with the serenity of nature. With numerous updates, including shingles (2018), central A/C and fresh paint (2024), this home offers turnkey living for its new owners.  

The outdoor space is impressive. A large sun-drenched deck provides the perfect spot to relax or entertain, while the low-maintenance yard, recently updated with soft pea stone, is ideal for pets or storing your recreational toys and is easy to care for. The oversized, heated, and insulated shed with gas hookups and an overhead door offers endless possibilities for storage, a workshop, or a hobby space.  

Step into a bright and welcoming open-concept living space filled with natural light streaming through updated triple-pane windows, including a remote-controlled blind in the living room. The no-carpet design is perfect for easy maintenance and ideal for kids and pets. The kitchen is both functional and charming, featuring red oak cabinets, a brand-new dishwasher (2024), and other updated appliances within the last six years. The large island provides plenty of room for meal prep, and the walk-in pantry ensures abundant storage for all your needs. Adjacent to the kitchen, the spacious dining area is perfect for family meals or entertaining, with a skylight adding even more natural light to the space.  

This home offers three generously sized bedrooms. The primary suite, located at the back of the home, boasts a walk-in closet and a four-piece ensuite with a relaxing jetted tub. Two additional bedrooms are situated at the opposite end of the home, along with a second four-piece bathroom, creating a functional and family-friendly layout.  

With no rear neighbours, a spacious yard, and proximity to the school and nearby trails, this home suits a variety of lifestyles—whether you’re raising a family, caring for pets, or enjoying outdoor adventures. Combine that with thoughtful updates like new heat trace and central A/C, and there’s nothing left to do but move in and enjoy. Schedule your private tour today to see why 106 Grant Way is the perfect place to call home.",249900.0,CAD,3,2,,0.11,,,,"[""None""]",,,,,,,,,,,,,"[""Private Yard""]","[""Private Yard""]",,"[""Driveway"", ""Parking Pad"", ""RV Access/Parking"", ""Tandem""]",,,,,,,,,,,,,,"[""Forced Air""]",,,,,,,,,,,,,,,A2183860,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,,,,,,Gregoire Park,,,,Single Family,,,,,,,,,,,,,,,,,"[""Driveway"", ""Parking Pad"", ""RV Access/Parking"", ""Tandem""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Laminate"", ""Vinyl Plank""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Driveway"", ""Parking Pad"", ""RV Access/Parking"", ""Tandem""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2183860,,,,,,,,,,,,,,,,
"149 Shalestone Place, Fort McMurray, AB T9K 0T5",Fort McMurray,AB,T9K 0T5,56.764923,-111.432994,"Discover the Epitome of Luxury Living in This Meticulously Crafted, Brand-New Residence that Seamlessly Blends Sophistication with Modern Functionality. This Expansive 5-bedroom home with 2 Bedrooms Legal Walkout Basement Suite Welcomes you with a thoughtfully designed open-concept main floor, Showcasing a Breathtaking kitchen, a Luminous living room adorned with a Gas fireplace, and Elegant hardwood floors that exude both warmth and style.

Indulge in the Opulence of the Primary bedroom, complete with a Stunning Ensuite Boasting a Double vanity, Spacious Walk-in shower, and a Generously sized walk-in closet offering ample storage. The upper level is enhanced by a versatile Bonus Room, ideal for a home office or playroom, along with two additional well-appointed bedrooms.

The Allure of this residence extends to the Walkout Basement, featuring a Legal 2-bedroom Suite with a private entrance. This space not only provides versatility for extended family living but also presents an attractive rental income opportunity. 
Elevate your lifestyle with a home that transcends expectations, offering unparalleled comfort, exquisite design, and the added convenience of a legal basement suite – truly a residence that redefines modern luxury.


",679900.0,CAD,5,4,,0.11,,,,"[""Separate/Exterior Entry"", ""Finished"", ""Full"", ""Suite"", ""Walk-Out To Grade""]",,,,,,,,,,,,,"[""Barbecue""]","[""Barbecue""]",,"[""Double Garage Attached"", ""Garage Door Opener"", ""Garage Faces Front"", ""Insulated""]",,,"[""Gas"", ""Tile""]",,,,,,,Yes,,,,"[""Forced Air"", ""Natural Gas""]",,,,,,,,,,,,,,,A2184038,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,,,,,,Stonecreek,,,,Single Family,,,,,,,,,,,,,,,,,"[""Double Garage Attached"", ""Garage Door Opener"", ""Garage Faces Front"", ""Insulated""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Ceramic Tile"", ""Hardwood"", ""Vinyl""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Double Garage Attached"", ""Garage Door Opener"", ""Garage Faces Front"", ""Insulated""]","[""Gas"", ""Tile""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2184038,,,,,,,,,,,,,,,,
"1115, 200 Lougheed Drive, Fort McMurray, AB T9K2W3",Fort McMurray,AB,T9K2W3,56.75361,-111.452806,"First Floor Unit.! North Side of the Bridge! Welcome to #1115 200 Lougheed Drive. This 855 sq ft, 2 bed, 2 bath condo is located in the established neighbourhood of Eagle Ridge! This property features a spacious kitchen area that is complete with ceramic tile flooring, formal dining area, granite countertops & plenty of cabinet and counter space.. Enjoy a cozy living room that features ceramic tile flooring, electric fireplace and a large sliding glass door the leads out to a main level balcony. Additional features include in suite laundry room. There are 2 bedrooms that include a spacious primary bedroom and a 4 piece ensuite bathroom. Enjoy 1 underground titled parking stall. Call now to schedule your private viewing! (id:38686)",109900.0,CAD,2,2,855,,,,,,0,,,,,,,,,,,,"[""Concrete""]","[""Concrete""]",,"[""Underground""]",,,Yes,,,,,,,,,,,"[""Baseboard heaters""]",,,,,,,,,,,,,,,A2183995,,,,,,,,,,0,,,$493 (2024),Condo,,,,,,,[],855 SQFT,,,,Eagle Ridge,,,,Condo,,,,,,,,,,,,,,,,,"[""Underground""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Ceramic Tile""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Underground""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2183995,,,,,,,,,,,,,,,,
"149 RAMPART AVENUE, Whitehorse, YT Y1A0V4",Whitehorse,YT,Y1A0V4,60.7826576,-135.1165619,"This delightful 3-bedroom, 2-bathroom energy efficient home includes a legal one bedroom suite. Located next to a greenbelt, this open-concept home is bright and welcoming and features modern finishes throughout. The private backyard with large deck offers additional space for outdoor activities. With its combination of comfort, convenience, and income potential, this home is a must-see. Don't miss this rare opportunity! (id:38686)",775000.0,CAD,4,3,"1,944",0.12,,,,[],,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,[],,,,,,,,,,,,,,,16088,,,,,,,,,,,,,N/A,Single Family,[],,,,,,[],"1,944 SQFT",,,,,,,,Single Family,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16088,,,,,,,,,,,,,,,,
